"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"235","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:09:11,FALSE,NA,"982379720216997888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","barret_williams",104,TRUE,FALSE,NA,NA
"236","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:09:06,FALSE,NA,"982379697358229504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devintoddish",104,TRUE,FALSE,NA,NA
"237","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:08:57,FALSE,NA,"982379661652045825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sara_Sedai",104,TRUE,FALSE,NA,NA
"238","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:08:57,FALSE,NA,"982379661480091648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SLATUKIP",104,TRUE,FALSE,NA,NA
"239","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:08:47,FALSE,NA,"982379620220600320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ballerinaX",104,TRUE,FALSE,NA,NA
"240","RT @JulianAssannge: Wait until the #FakeNews mainstream media finally realizes that #Amazon customer data was also used for @HillaryClinton…",FALSE,0,NA,2018-04-06 22:08:40,FALSE,NA,"982379589413539840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnneLiseMcGee",322,TRUE,FALSE,NA,NA
"241","RT @profcarroll: SCL Group boasted about getting strongman Duterte elected on since-deleted pages of its website. Extrajudicial killing is…",FALSE,0,NA,2018-04-06 22:08:36,FALSE,NA,"982379573986897922",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RichFelker",104,TRUE,FALSE,NA,NA
"242","RT @profcarroll: More must-see upcoming #CambridgeAnalytica @CommonsCMS committee hearings in Parliament scheduled including Kaiser, Kogan,…",FALSE,0,NA,2018-04-06 22:08:29,FALSE,NA,"982379543955636225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magicdmw",19,TRUE,FALSE,NA,NA
"243","RT @profcarroll: More must-see upcoming #CambridgeAnalytica @CommonsCMS committee hearings in Parliament scheduled including Kaiser, Kogan,…",FALSE,0,NA,2018-04-06 22:08:08,FALSE,NA,"982379456458362880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonpier",19,TRUE,FALSE,NA,NA
"244","RT @LandoFree: @ElizabethleaVos Julian Assange was scheduled for a video testimony regarding Cambridge Analytica before the UK parliament C…",FALSE,0,NA,2018-04-06 22:08:07,FALSE,NA,"982379449999077376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paraules",34,TRUE,FALSE,NA,NA
