"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4324","RT @pollsofpolitics: How will you be voting in the #2018Midterms??

Please Vote and retweet to spread poll!! #TheResistance #Trump #resist…",FALSE,0,NA,2018-04-05 02:01:17,FALSE,NA,"981713352169795584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evanderrva",1303,TRUE,FALSE,NA,NA
"4325","RT @pollsofpolitics: How will you be voting in the #2018Midterms??

Please Vote and retweet to spread poll!! #TheResistance #Trump #resist…",FALSE,0,NA,2018-04-05 02:01:13,FALSE,NA,"981713338794033152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DegatonJ",1303,TRUE,FALSE,NA,NA
"4326","RT @mog7546: THIS IS HOW IT'S DONE

#Trump To Be TAKEN OFF THE ELECTION BALLOT In Maryland Under New Law 

ANY CANDIDATE for that matter, f…",FALSE,0,NA,2018-04-05 02:01:13,FALSE,NA,"981713337665794048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonSeattle",1311,TRUE,FALSE,NA,NA
"4327","RT @mog7546: The woman who GOT FIRED for flipping off #Trump just SUED HER FORMER EMPLOYER #AKIMA
 https://t.co/wVtqs2U8ur
#MAGA #GOPTraito…",FALSE,0,NA,2018-04-05 02:01:12,FALSE,NA,"981713332003622912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neil_born",23,TRUE,FALSE,NA,NA
"4328","RT @FoxNews: .@JonathanTurley: “If they’re waiting for a constitutional crisis, there’s very few objective signs that that’s going to come…",FALSE,0,NA,2018-04-05 02:01:10,FALSE,NA,"981713324655239168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ResidentOfFL",256,TRUE,FALSE,NA,NA
"4329","RT @FoxNews: .@AlanDersh: “If after a year of very thorough investigation…if they couldn’t have shifted [President #Trump] from a subject t…",FALSE,0,NA,2018-04-05 02:01:10,FALSE,NA,"981713324244119552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deaneal_forbes",512,TRUE,FALSE,NA,NA
"4330","RT @mog7546: THIS IS HOW IT'S DONE

#Trump To Be TAKEN OFF THE ELECTION BALLOT In Maryland Under New Law 

ANY CANDIDATE for that matter, f…",FALSE,0,NA,2018-04-05 02:01:10,FALSE,NA,"981713323451396096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatTrono",1311,TRUE,FALSE,NA,NA
"4331","RT @mog7546: THIS IS HOW IT'S DONE

#Trump To Be TAKEN OFF THE ELECTION BALLOT In Maryland Under New Law 

ANY CANDIDATE for that matter, f…",FALSE,0,NA,2018-04-05 02:01:08,FALSE,NA,"981713317776388096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dbfedupsenior",1311,TRUE,FALSE,NA,NA
"4332","RT @Political_Bob1: @OregonGovBrown @realDonaldTrump OK, Then just turn your Gov Mansion into a ""Sanctuary Home"".  Problem solved !  I'm su…",FALSE,0,NA,2018-04-05 02:01:07,FALSE,NA,"981713312416083968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lomitalady",3,TRUE,FALSE,NA,NA
"4333","RT @RJGatorEsq: Obama sent U.S. taxpayer dollars to fund a socialist political wing in Albania.

Remember when Libs told us that interferin…",FALSE,0,NA,2018-04-05 02:01:06,FALSE,NA,"981713308268023808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whatinsamhill8",36,TRUE,FALSE,NA,NA
"4334","RT @Chicago1Ray: The #NeoCons &amp; the typical Monday morning QBs say that #Trump is making a mistake by pulling our #Troops out of Syria 

Ye…",FALSE,0,NA,2018-04-05 02:01:06,FALSE,NA,"981713305885724672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fasting39",172,TRUE,FALSE,NA,NA
